cust_id,customer_gender,age_group,customer_country
8607_cust,Other,35-44,Sweden
8608,Male,45-54,Denmark
8609_cust,Other,45-54,Finland
8610,Other,18-24,Finland
8611,Female,25-34,Denmark
8612,Other,35-44,Denmark
8613,Female,55-65,Sweden
8614,Other,35-44,Norway
8615_cust,Male,45-54,Finland
8616_cust,Other,18-24,Finland
8617,Other,55-65,Norway
8618,Other,55-65,Denmark
8619_cust,Male,55-65,Denmark
8620_cust,Male,35-44,Denmark
8621_cust,Female,55-65,Denmark
8622,Other,18-24,Denmark
8623,Male,18-24,Finland
8624,Male,18-24,Finland
8625,Other,35-44,Sweden
8626_cust,Female,45-54,Norway
8627_cust,Other,45-54,Finland
8628,Female,35-44,Sweden
8629_cust,Other,18-24,Finland
8630,Other,55-65,Norway
8631_cust,Other,45-54,Norway
8632,Other,35-44,Sweden
8633,Other,55-65,Denmark
8634,Other,35-44,Norway
8635_cust,Other,35-44,Sweden
8636_cust,f,35-44,Sweden
8637,Female,25-34,Finland
8638,Other,45-54,Sweden
8639_cust,Female,45-54,Finland
8640,Female,35-44,Sweden
8641,Male,18-24,Finland
8642,Other,55-65,Sweden
8643,Female,55-65,Sweden
8644,Male,55-65,Sweden
8645_cust,Male,55-65,Sweden
8646_cust,Female,25-34,Denmark
8647_cust,Other,25-34,Norway
8648,Other,18-24,Sweden
8649,Female,18-24,Sweden
8650_cust,Other,45-54,Finland
8651,Male,18-24,Denmark
8652,Female,18-24,Denmark
8653,Male,45-54,Finland
8654,Other,55-65,Finland
8655_cust,Male,55-65,Norway
8656_cust,Other,55-65,Norway
8657_cust,Male,55-65,Finland
8658,Female,25-34,Finland
8659,Female,18-24,Sweden
8660,Male,45-54,Norway
8661,Male,25-34,Sweden
8662_cust,Other,18-24,Sweden
8663,Other,45-54,Sweden
8664,Other,55-65,Finland
8665,Female,25-34,Sweden
8666_cust,Other,25-34,Sweden
8667,Other,35-44,Sweden
8668_cust,Other,45-54,Sweden
8669,Other,55-65,Sweden
8670_cust,Male,25-34,Finland
8671,Male,18-24,Sweden
8672,Female,18-24,Norway
8673_cust,Other,45-54,Norway
8674,Male,25-34,Sweden
8675,Male,18-24,Sweden
8676,Other,55-65,Denmark
8677,Female,18-24,Denmark
8678,Other,18-24,Finland
8679,Other,18-24,Sweden
8680_cust,Other,55-65,Finland
8681,Other,45-54,Denmark
8682_cust,Other,18-24,Finland
8683,Other,45-54,Norway
8684,Other,25-34,Finland
8685_cust,Other,25-34,Denmark
8686,Male,45-54,Sweden
8687,Other,45-54,Sweden
8688_cust,Other,45-54,Sweden
8689,Male,35-44,Sweden
8690,Other,45-54,Sweden
8691,Other,18-24,Denmark
8692_cust,Other,55-65,Denmark
8693_cust,Male,25-34,Denmark
8694,Other,55-65,Norway
8695,Other,18-24,Finland
8696_cust,Other,18-24,Sweden
8697,Male,35-44,Denmark
8698_cust,Other,45-54,Norway
8699,Male,55-65,Norway
8700_cust,Other,55-65,Sweden
8701,Male,18-24,Sweden
8702_cust,Male,18-24,Denmark
8703,Other,25-34,Sweden
8704,Other,25-34,Denmark
8705,Other,25-34,Sweden
8706_cust,Female,55-65,Finland
8707,Other,55-65,Sweden
8708,Female,55-65,Sweden
8709_cust,Other,35-44,Sweden
8710,Male,25-34,Norway
8711,Other,45-54,Norway
8712_cust,Male,18-24,Finland
8713,Female,35-44,Norway
8714,Female,35-44,Sweden
8715,Male,25-34,Denmark
8716,Female,35-44,Denmark
8717,Male,35-44,Sweden
8718,Other,18-24,Norway
8719_cust,Male,55-65,Sweden
8720,Female,18-24,Sweden
8721,Other,18-24,Finland
8722,Other,45-54,Sweden
8723,Other,35-44,Sweden
8724,Male,18-24,Finland
8725,Male,25-34,Sweden
8726,Male,45-54,Sweden
8727,Other,35-44,Denmark
8728_cust,Female,18-24,Norway
8729,Other,18-24,Denmark
8730,Female,25-34,Finland
8731,Male,25-34,Finland
8732_cust,Male,25-34,Finland
8733_cust,Male,25-34,Norway
8734,Female,45-54,Norge
8735_cust,Male,35-44,Sweden
8736,Male,45-54,Sweden
8737_cust,Other,45-54,Norway
8738,Other,18-24,Norway
8739,Male,55-65,Finland
8740,Other,35-44,Finland
8741,Female,55-65,Denmark
8742,Male,35-44,Sweden
8743,f,55-65,Finland
8744_cust,Male,45-54,Finland
8745,m,25-34,Finland
8746,Female,35-44,Sweden
8747,Other,45-54,Denmark
8748_cust,Female,25-34,Denmark
8749_cust,Other,35-44,Norway
8750_cust,Other,55-65,Finland
8751_cust,Other,55-65,Sweden
8752,Female,35-44,Sweden
8753,Female,18-24,Sweden
8754_cust,Other,18-24,Norway
8755,Other,25-34,Finland
8756_cust,Other,18-24,Norway
8757,Male,18-24,Sweden
8758_cust,Male,45-54,Finland
8759,Other,55-65,Sweden
8760,Other,55-65,Sweden
8761_cust,Female,55-65,Finland
8762_cust,Other,35-44,Sweden
8763,Female,18-24,Sweden
8764,Male,35-44,Sweden
8765,Other,25-34,Sweden
8766,Female,35-44,Denmark
8767,Female,35-44,Sweden
8768_cust,Other,25-34,Sweden
8769_cust,Male,18-24,Finland
8770,Male,25-34,Norway
8771_cust,Other,45-54,Sweden
8772,Other,55-65,Sweden
8773_cust,Other,45-54,Norway
8774,Male,35-44,Finland
8775_cust,Male,25-34,Sweden
8776,Male,45-54,Denmark
8777,Other,18-24,Norway
8778,Male,45-54,Finland
8779,Female,55-65,Norway
8780_cust,Female,35-44,Norway
8781,Other,18-24,Norway
8782,Male,18-24,Norway
8783,Other,18-24,Finland
8784,Other,25-34,Denmark
8785,Male,35-44,Sweden
8786,Male,35-44,Finland
8787_cust,Other,25-34,Finland
8788,Other,35-44,Sweden
8789,Female,35-44,Sweden
8790,Female,18-24,Sweden
8791_cust,Other,18-24,Finland
8792,Male,35-44,Norway
8793_cust,Female,45-54,Sweden
8794,Male,25-34,Denmark
8795,Other,18-24,Norway
8796_cust,Male,45-54,Sweden
8797_cust,Male,55-65,Sweden
8798,Female,18-24,Norway
8799_cust,Other,55-65,Sweden
8800,Female,18-24,Norway
8801_cust,Other,18-24,Finland
8802_cust,Other,45-54,Denmark
8803,Male,25-34,Sweden
8804,Other,18-24,Sweden
8805_cust,Female,45-54,Norway
8806,Female,25-34,Finland
8807,Other,18-24,Finland
8808_cust,Other,35-44,Sweden
8809,Other,55-65,Denmark
8810,Other,55-65,Sweden
8811_cust,Female,18-24,Norway
8812_cust,f,55-65,Finland
8813,Male,25-34,Norway
8814,Male,55-65,Sweden
8815,Male,25-34,Norway
8816,Other,35-44,Sweden
8817,Female,25-34,Sweden
8818,Other,25-34,Sweden
8819,Other,18-24,Finland
8820_cust,Other,35-44,Denmark
8821,Male,45-54,Norway
8822,Other,35-44,Norway
8823_cust,Other,25-34,Finland
8824_cust,Female,25-34,Norway
8825,Female,55-65,Norway
8826,Other,45-54,Norway
8827,Male,45-54,Norway
8828_cust,Female,35-44,Norway
8829,Female,25-34,Finland
8830,Other,55-65,Finland
8831,Other,35-44,Sweden
8832_cust,Other,25-34,Sweden
8833,Male,18-24,Finland
8834,Other,55-65,Sweden
8835_cust,Female,55-65,Sverige
8836_cust,Female,35-44,Sweden
8837,Other,35-44,Sweden
8838_cust,Male,18-24,Norway
8839_cust,Other,35-44,Denmark
8840,Female,55-65,Sweden
8841,Other,25-34,Sweden
8842,Male,55-65,Denmark
8843_cust,Male,55-65,Norway
8844,Other,45-54,Denmark
8845_cust,Other,18-24,Sweden
8846,Other,18-24,Sweden
8847,Male,25-34,Sweden
8848,Other,35-44,Sweden
8849,Female,45-54,Finland
8850,Other,18-24,Sweden
8851,Other,35-44,Norway
8852_cust,Other,18-24,Norway
8853,m,55-65,Denmark
8854,Male,18-24,Norway
8855,Male,35-44,Finland
8856_cust,Female,35-44,Sweden
8857,Other,18-24,Finland
8858,Male,55-65,Sweden
8859,Other,45-54,Sweden
8860_cust,Other,45-54,Sweden
8861_cust,Other,55-65,Sweden
8862,Other,25-34,Denmark
8863,Male,25-34,Norway
8864_cust,Other,25-34,Denmark
8865,Female,35-44,Denmark
8866,Male,45-54,Norway
8867,Male,25-34,Sweden
8868,Other,35-44,Sweden
8869_cust,Male,18-24,Norway
8870,Other,55-65,Norway
8871_cust,Other,25-34,Denmark
8872,Other,18-24,Sweden
8873_cust,Male,45-54,Norway
8874,Female,55-65,Denmark
8875,Male,45-54,Sweden
8876_cust,Male,25-34,Norway
8877_cust,Other,18-24,Denmark
8878_cust,Female,18-24,Finland
8879,Female,45-54,Denmark
8880_cust,Other,35-44,Sweden
8881_cust,Other,18-24,Sweden
8882_cust,Male,18-24,Denmark
8883,Other,18-24,Sweden
8884,Other,45-54,Denmark
8885_cust,Other,18-24,Denmark
8886,Male,35-44,Sweden
8887_cust,Female,25-34,Finland
8888,Other,18-24,Denmark
8889_cust,Female,55-65,Finland
8890,Female,55-65,Sweden
8891_cust,Female,18-24,Norway
8892_cust,Other,18-24,Sweden
8893,Other,55-65,Sweden
8894,Male,25-34,Denmark
8895,Other,55-65,Denmark
8896_cust,Other,25-34,Denmark
8897,Female,18-24,Finland
8898,Female,25-34,Norway
8899,Male,25-34,Sweden
8900,Other,25-34,Finland
8901_cust,Female,25-34,Norway
8902,Other,25-34,Finland
8903,Other,18-24,Finland
8904_cust,Other,35-44,Sweden
8905,Other,18-24,Sweden
8906_cust,Other,55-65,Norway
8907,Other,25-34,Denmark
8908,Male,18-24,Norway
8909,Female,18-24,Denmark
8910_cust,Other,35-44,Sweden
8911_cust,Other,18-24,Finland
8912,Other,25-34,Norway
8913_cust,Female,35-44,Sweden
8914_cust,Male,18-24,Denmark
8915_cust,Female,55-65,Sweden
8916_cust,Other,45-54,Finland
8917,Female,25-34,Sweden
8918,Female,18-24,Norway
8919,Female,18-24,Sweden
8920,Male,45-54,Sweden
8921,Other,45-54,Sweden
8922,Other,25-34,Sweden
8923,Female,25-34,Finland
8924,Other,25-34,Sweden
8925_cust,Female,25-34,Finland
8926,Female,25-34,Norway
8927,Female,55-65,Sweden
8928,Other,45-54,Sweden
8929,Other,45-54,Finland
8930_cust,Female,25-34,Finland
8931_cust,Other,18-24,Norway
8932_cust,Other,25-34,Finland
8933_cust,Male,55-65,Finland
8934,Other,25-34,Sweden
8935,Other,18-24,Sweden
8936,Other,18-24,Sweden
8937,Male,25-34,Finland
8938,Other,25-34,Finland
8939_cust,Male,45-54,Sweden
8940,Male,25-34,Norway
8941,Female,35-44,Denmark
8942_cust,Male,18-24,Sweden
8943,Other,18-24,Finland
8944,m,35-44,Norway
8945,Other,35-44,Sweden
8946,Male,35-44,Sweden
8947_cust,Other,18-24,Sweden
8948,Other,35-44,Denmark
8949,Female,55-65,Sweden
8950_cust,Male,55-65,Sweden
8951,Female,45-54,Finland
8952,Other,25-34,Sweden
8953_cust,Other,25-34,Sweden
8954,Female,18-24,Sweden
8955,Female,35-44,Sweden
8956_cust,Other,55-65,Finland
8957,Other,18-24,Sweden
8958_cust,Other,35-44,Sweden
8959_cust,Female,45-54,Finland
8960_cust,Other,35-44,Sweden
8961,Other,25-34,Sweden
8962,Male,18-24,Norway
8963,Female,25-34,Denmark
8964,Other,45-54,Finland
8965,Female,25-34,Denmark
8966_cust,Male,18-24,Sweden
8967_cust,Other,35-44,Sweden
8968,Other,45-54,Sweden
8969,Other,35-44,Sweden
8970,Male,55-65,Norge
8971,Other,55-65,Sweden
8972,Other,35-44,Finland
8973_cust,Other,35-44,Sweden
8974,Other,18-24,Sweden
8975,Other,35-44,Denmark
8976,Female,55-65,Sweden
8977_cust,Other,25-34,Norway
8978,Other,45-54,Denmark
8979,Female,25-34,Norway
8980,Other,18-24,Denmark
8981,Male,55-65,Sweden
8982,Female,35-44,Norway
8983_cust,Other,55-65,Finland
8984_cust,Male,35-44,Finland
8985,Other,55-65,Sweden
8986,Male,35-44,Sweden
8987,Other,45-54,Finland
8988,Female,25-34,Norway
8989,Other,18-24,Sweden
8990,Male,55-65,Sweden
8991_cust,Female,35-44,Denmark
8992_cust,Other,55-65,Finland
8993,Male,35-44,Sweden
8994_cust,Female,55-65,Sweden
8995,Other,55-65,Sweden
8996,Other,25-34,Finland
8997,Male,25-34,Finland
8998_cust,Male,45-54,Finland
8999_cust,Female,18-24,Sweden
9000,Other,18-24,Finland
9001,Other,18-24,Denmark
9002,Male,45-54,Norway
9003,Male,45-54,Norway
9004_cust,Other,25-34,Norway
9005,Female,35-44,Norway
9006_cust,Other,25-34,Sweden
9007_cust,Other,45-54,Finland
9008,Other,18-24,Norway
9009,Female,45-54,Norway
9010,Other,35-44,Sweden
9011_cust,Other,55-65,Denmark
9012,Other,18-24,Denmark
9013_cust,Female,35-44,Norway
9014_cust,Male,55-65,Finland
9015,Male,35-44,Denmark
9016_cust,Female,25-34,Denmark
9017,Male,45-54,Sweden
9018_cust,Male,25-34,Finland
9019_cust,Other,45-54,Sweden
9020,Other,18-24,Finland
9021,Other,18-24,Finland
9022_cust,Other,45-54,Norway
9023_cust,Male,18-24,Sweden
9024,Other,25-34,Sweden
9025_cust,Other,25-34,Finland
9026_cust,Male,18-24,Sweden
9027,Female,35-44,Sweden
9028,Female,35-44,Norway
9029_cust,Other,25-34,Denmark
9030,Male,55-65,Norway
9031,Other,18-24,Norway
9032_cust,Female,55-65,Norge
9033,Other,35-44,Sweden
9034_cust,Other,18-24,Norway
9035,Male,25-34,Sweden
9036_cust,Female,25-34,Norway
9037,Other,18-24,Norway
9038,Other,35-44,Norway
9039,Other,25-34,Finland
9040,Other,18-24,Norge
9041_cust,Male,25-34,Denmark
9042,Male,25-34,Sweden
9043_cust,Male,25-34,Denmark
9044_cust,Other,35-44,Sweden
9045,Male,35-44,Sweden
9046_cust,Female,35-44,Sweden
9047_cust,Male,18-24,Denmark
9048,Other,35-44,Sweden
9049_cust,Male,25-34,Finland
9050,Other,25-34,Denmark
9051,Other,18-24,Finland
9052_cust,Female,25-34,Sweden
9053,Other,18-24,Denmark
9054_cust,Other,18-24,Denmark
9055,Male,18-24,Denmark
9056,Male,18-24,Sverige
9057,Other,18-24,Norway
9058,Male,18-24,Sweden
9059,Other,35-44,Sweden
9060,Male,55-65,Denmark
9061_cust,Other,18-24,Sweden
9062_cust,Other,25-34,Denmark
9063_cust,Female,25-34,Finland
9064,Other,18-24,Norway
9065,Female,45-54,Denmark
9066_cust,Other,25-34,Sweden
9067_cust,Female,18-24,Norway
9068,Other,55-65,Denmark
9069_cust,Male,25-34,Denmark
9070,Other,18-24,Denmark
9071,Female,18-24,Finland
9072,Other,55-65,Sweden
9073,Other,35-44,Finland
9074,Male,55-65,Sweden
9075,Female,25-34,Sweden
9076,Male,25-34,Norway
9077_cust,Other,55-65,Sweden
9078,Male,55-65,Sweden
9079_cust,Female,18-24,Sweden
9080,Female,45-54,Sweden
9081,Female,45-54,Sweden
9082,Other,18-24,Sweden
9083_cust,Female,18-24,Sweden
9084,Other,25-34,Denmark
9085,Female,18-24,Sweden
9086_cust,Other,25-34,Norway
9087_cust,Other,45-54,Norway
9088_cust,Other,35-44,Finland
9089_cust,Male,35-44,Norway
9090,Other,18-24,Sweden
9091,Female,35-44,Sweden
9092,Other,45-54,Norway
9093,Female,55-65,Finland
9094,Other,45-54,Denmark
9095_cust,Female,25-34,Finland
9096,Female,55-65,Norway
9097_cust,Male,45-54,Sweden
9098,Other,35-44,Sweden
9099,Male,55-65,Finland
9100_cust,Male,45-54,Sweden
9101,Male,25-34,Sweden
9102_cust,Female,35-44,Sweden
9103,Male,45-54,Norway
9104,Male,18-24,Norway
9105,Other,25-34,Sweden
9106,Female,45-54,Norway
9107_cust,Other,18-24,Denmark
9108,Male,35-44,Denmark
9109,Male,55-65,Sweden
9110,Other,25-34,Norway
9111,Other,25-34,Sweden
9112,Male,18-24,Finland
9113_cust,Other,18-24,Denmark
9114,Male,18-24,Norway
9115_cust,Male,55-65,Norway
9116_cust,Other,18-24,Sweden
9117_cust,Female,35-44,Norway
9118_cust,Other,55-65,Sweden
9119,Male,18-24,Denmark
9120_cust,Male,35-44,Norway
9121_cust,Other,55-65,Norway
9122,Female,45-54,Sweden
9123,Other,18-24,Norway
9124_cust,Female,55-65,Denmark
9125,Male,25-34,Finland
9126,Female,55-65,Sweden
9127,Male,18-24,Finland
9128_cust,Other,18-24,Finland
9129,Other,55-65,Denmark
9130,Male,18-24,Finland
9131,Other,55-65,Norway
9132,Other,18-24,Finland
9133,Other,55-65,Sweden
9134,Female,45-54,Finland
9135,Female,35-44,Denmark
9136,Male,45-54,Denmark
9137,Other,55-65,Sweden
9138,Other,25-34,Denmark
9139_cust,Other,45-54,Denmark
9140_cust,Male,18-24,Sweden
9141,Female,45-54,Finland
9142_cust,Other,55-65,Finland
9143_cust,Other,35-44,Denmark
9144,Female,55-65,Norway
9145,Male,55-65,Sweden
9146,Male,35-44,Finland
9147,Other,55-65,Norway
9148_cust,Male,35-44,Denmark
9149,Other,35-44,Sweden
9150_cust,Other,45-54,Finland
9151_cust,Other,55-65,Denmark
9152_cust,Other,55-65,Norway
9153,Other,45-54,Sweden
9154_cust,Female,55-65,Norway
9155_cust,Other,55-65,Norway
9156_cust,Male,18-24,Finland
9157_cust,Female,45-54,Denmark
9158,Male,35-44,Sweden
9159_cust,Other,25-34,Finland
9160,Other,45-54,Finland
9161,Male,55-65,Sweden
9162,Female,55-65,Finland
9163_cust,Other,55-65,Denmark
9164,Other,18-24,Denmark
9165,Other,45-54,Finland
9166,Female,35-44,Sweden
9167,Other,55-65,Sweden
9168,Male,45-54,Denmark
9169_cust,Female,45-54,Norway
9170,Female,55-65,Norway
9171,Female,25-34,Sweden
9172,Other,25-34,Finland
9173,Male,18-24,Finland
9174,Female,45-54,Denmark
9175_cust,Other,25-34,Norway
9176,Other,55-65,Sweden
9177,Female,18-24,Denmark
9178,Female,18-24,Finland
9179_cust,Female,45-54,Denmark
9180,Female,18-24,Sweden
9181,Male,45-54,Sweden
9182,Other,25-34,Denmark
9183,Other,18-24,Sweden
9184,Other,25-34,Sweden
9185,Male,55-65,Finland
9186_cust,Male,45-54,Denmark
9187,Female,45-54,Sweden
9188,Male,55-65,Finland
9189_cust,Other,25-34,Norway
9190_cust,Male,35-44,Norway
9191_cust,Male,18-24,Finland
9192_cust,Male,25-34,Norway
9193,Other,18-24,Denmark
9194,Other,45-54,Denmark
9195_cust,Female,55-65,Denmark
9196,Female,18-24,Denmark
9197,Male,35-44,Sweden
9198,m,25-34,Sweden
9199,Other,45-54,Finland
9200_cust,Male,55-65,Finland
9201,Other,18-24,Denmark
9202_cust,Female,55-65,Sweden
9203,Female,18-24,Denmark
9204,Male,25-34,Sweden
9205,Other,25-34,Norge
9206,Male,45-54,Finland
9207_cust,Other,55-65,Finland
9208,Other,18-24,Denmark
9209_cust,Male,35-44,Finland
9210,Male,55-65,Denmark
9211,Other,35-44,Norway
9212_cust,Male,45-54,Sweden
9213,Female,18-24,Norway
9214,Female,18-24,Sweden
9215,Female,35-44,Sweden
9216,Male,18-24,Finland
9217_cust,Female,45-54,Norge
9218_cust,Female,55-65,Finland
9219,Other,45-54,Finland
9220,Other,25-34,Sweden
9221,Other,18-24,Finland
9222,Female,45-54,Finland
9223_cust,Other,18-24,Sweden
9224_cust,Other,45-54,Sweden
9225_cust,Male,55-65,Finland
9226,Female,18-24,Sweden
9227,Male,18-24,Sweden
9228_cust,Male,25-34,Sweden
9229,Other,45-54,Sweden
9230,Female,55-65,Sweden
9231,Other,18-24,Norway
9232,Other,35-44,Finland
9233_cust,Other,35-44,Norway
9234,Male,35-44,Norway
9235_cust,Other,45-54,Sweden
9236,Male,55-65,Sweden
9237,Male,55-65,Denmark
9238_cust,Other,35-44,Finland
9239,Male,25-34,Norway
9240,Female,35-44,Norway
9241_cust,Female,55-65,Denmark
9242_cust,Male,35-44,Finland
9243,Female,25-34,Finland
9244,Other,55-65,Sweden
9245_cust,Female,18-24,Denmark
9246,Other,35-44,Denmark
9247,Other,55-65,Sweden
9248,Other,45-54,Sweden
9249_cust,Other,45-54,Sweden
9250,Female,18-24,Norway
9251,Other,25-34,Denmark
9252_cust,Female,18-24,Sweden
9253_cust,Male,35-44,Sweden
9254,Female,25-34,Sweden
9255,Male,25-34,Sweden
9256,Male,35-44,Norway
9257,Male,18-24,Norway
9258_cust,Male,45-54,Sweden
9259_cust,Male,35-44,Norway
9260,Other,55-65,Denmark
9261_cust,Female,45-54,Norway
9262,Other,35-44,Sweden
9263,Male,25-34,Sweden
9264,Male,55-65,Sweden
9265,Male,35-44,Sweden
9266,Female,45-54,Norway
9267_cust,Female,55-65,Sweden
9268,Other,18-24,Sweden
9269,Other,45-54,Denmark
9270,Female,55-65,Sweden
9271_cust,Male,55-65,Denmark
9272,Female,35-44,Finland
9273_cust,Other,35-44,Sweden
9274,Female,55-65,Finland
9275_cust,Other,45-54,Sverige
9276,Female,35-44,Norway
9277,Male,45-54,Sweden
9278,Female,18-24,Sweden
9279,Female,18-24,Sweden
9280,Female,55-65,Denmark
9281,Other,35-44,Norway
9282,Male,45-54,Sweden
9283,Other,55-65,Denmark
9284_cust,Other,18-24,Sweden
9285,Other,45-54,Sweden
9286_cust,m,25-34,Denmark
9287_cust,Male,25-34,Finland
9288,Other,18-24,Finland
9289,Female,35-44,Sverige
9290,Male,35-44,Norway
9291_cust,Other,18-24,Denmark
9292_cust,Female,18-24,Denmark
9293,Male,55-65,Denmark
9294,Male,45-54,Sweden
9295,Male,55-65,Denmark
9296_cust,Female,18-24,Sweden
9297_cust,Male,55-65,Sweden
9298,Other,18-24,Sweden
9299,Other,25-34,Finland
9300_cust,Male,55-65,Sweden
9301,Male,55-65,Denmark
9302_cust,Female,45-54,Denmark
9303,Male,55-65,Finland
9304,Other,45-54,Norway
9305,Male,25-34,Sweden
9306,Other,35-44,Finland
9307,Female,25-34,Denmark
9308,Male,25-34,Norway
9309,Other,25-34,Norway
9310_cust,Female,18-24,Sweden
9311_cust,Female,25-34,Norway
9312_cust,Female,25-34,Sweden
9313_cust,Male,55-65,Sweden
9314_cust,Male,45-54,Sweden
9315,Female,18-24,Denmark
9316,Other,55-65,Norway
9317_cust,Male,35-44,Norway
9318,Other,18-24,Finland
9319_cust,Other,25-34,Finland
9320_cust,Other,25-34,Denmark
9321,Female,18-24,Sweden
9322,Male,35-44,Denmark
9323,Other,25-34,Finland
9324,Female,18-24,Norway
9325,f,18-24,Sweden
9326,Female,55-65,Norway
9327,Female,25-34,Norway
9328,Other,35-44,Sweden
9329_cust,Male,55-65,Sweden
9330,Other,55-65,Sweden
9331,Other,55-65,Denmark
9332,Male,45-54,Finland
9333,Female,18-24,Norway
9334,Other,55-65,Norway
9335_cust,Male,25-34,Norway
9336,Female,35-44,Sweden
9337,Male,55-65,Sverige
9338,Female,25-34,Denmark
9339,Female,18-24,Sweden
9340,Female,18-24,Sweden
9341,Other,18-24,Denmark
9342_cust,Other,25-34,Sweden
9343,Other,35-44,Sweden
9344_cust,Other,18-24,Norway
9345_cust,Other,55-65,Finland
9346,Other,25-34,Denmark
9347,Other,25-34,Sweden
9348,Female,35-44,Norway
9349,Other,55-65,Sweden
9350_cust,Other,55-65,Sweden
9351_cust,Male,45-54,Sweden
9352_cust,Other,25-34,Sweden
9353,Female,35-44,Sweden
9354,Female,25-34,Sweden
9355,m,25-34,Norway
9356,Other,35-44,Denmark
9357_cust,Female,18-24,Norway
9358,Female,55-65,Finland
9359,Other,55-65,Finland
9360,Female,18-24,Sweden
9361_cust,Male,18-24,Norway
9362,Other,45-54,Norway
9363,Female,35-44,Finland
9364,Male,18-24,Sweden
9365_cust,Male,35-44,Sweden
9366_cust,Other,35-44,Sweden
9367,Male,35-44,Denmark
9368,Female,35-44,Sweden
9369_cust,Other,35-44,Sweden
9370,Other,18-24,Finland
9371_cust,Female,45-54,Finland
9372,Other,35-44,Finland
9373_cust,Other,45-54,Denmark
9374,Female,18-24,Sweden
9375,Other,18-24,Sweden
9376_cust,Other,35-44,Norway
9377,Female,18-24,Finland
9378_cust,Other,18-24,Norway
9379,Male,18-24,Finland
9380,Other,18-24,Denmark
9381,Other,35-44,Sweden
9382,Female,18-24,Norway
9383,Female,35-44,Sweden
9384_cust,Male,45-54,Sweden
9385_cust,Female,45-54,Sweden
9386_cust,Male,35-44,Denmark
9387_cust,Male,55-65,Sweden
9388,Female,25-34,Sweden
9389,Male,55-65,Finland
9390,Other,45-54,Norway
9391_cust,Female,25-34,Norway
9392_cust,Male,25-34,Norway
9393,Other,18-24,Sweden
9394,Other,45-54,Sweden
9395_cust,Other,35-44,Finland
9396,Male,45-54,Denmark
9397,Female,55-65,Sweden
9398,Other,18-24,Sweden
9399,Female,55-65,Denmark
9400,Other,18-24,Denmark
9401,Male,45-54,Sweden
9402_cust,Female,45-54,Sweden
9403,Female,18-24,Denmark
9404,Other,25-34,Finland
9405,Other,45-54,Finland
9406_cust,Other,35-44,Finland
9407,Other,18-24,Sweden
9408,Other,45-54,Finland
9409_cust,Other,45-54,Sweden
9410,Male,25-34,Sweden
9411,Male,25-34,Sweden
9412,Female,35-44,Finland
9413_cust,Other,18-24,Sweden
9414,Female,18-24,Norway
9415,Female,18-24,Norway
9416,Male,25-34,Sweden
9417,Other,35-44,Sweden
9418_cust,Other,35-44,Finland
9419_cust,Other,18-24,Finland
9420,Female,55-65,Sweden
9421_cust,Other,35-44,Sweden
9422,Other,25-34,Norway
9423_cust,Other,18-24,Sweden
9424_cust,Other,25-34,Denmark
9425,Male,35-44,Sweden
9426,Other,55-65,Sweden
9427_cust,Female,45-54,Denmark
9428_cust,Other,45-54,Norway
9429,Female,45-54,Norway
9430,Male,45-54,Denmark
9431_cust,Female,25-34,Sweden
9432_cust,m,45-54,Norway
9433,Female,25-34,Norway
9434_cust,Other,25-34,Sweden
9435,Other,45-54,Sweden
9436,Male,18-24,Sweden
